ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MMR,Myanmar,urban,Drinking water,2020,21.66213,3670378.04208,Basic service
MMR,Myanmar,total,Hygiene,2020,20.21875,11000982.18138,Limited service
MMR,Myanmar,rural,Hygiene,2020,22.9592,8601901.95418,Limited service
MMR,Myanmar,urban,Hygiene,2020,14.15909,2399080.64966,Limited service
MMR,Myanmar,total,Sanitation,2020,11.5874,6304679.79749,Limited service
MMR,Myanmar,rural,Sanitation,2020,10.26368,3845395.96041,Limited service
MMR,Myanmar,urban,Sanitation,2020,14.5144,2459284.05606,Limited service
MMR,Myanmar,total,Drinking water,2020,1.59544,868073.92544,Limited service
MMR,Myanmar,rural,Drinking water,2020,2.31696,868073.96291,Limited service
MMR,Myanmar,urban,Drinking water,2020,0,0,Limited service
MMR,Myanmar,total,Hygiene,2020,5.27356,2869331.23637,No handwashing facility
MMR,Myanmar,rural,Hygiene,2020,6.38357,2391671.49845,No handwashing facility
MMR,Myanmar,urban,Hygiene,2020,2.81909,477659.8983,No handwashing facility
MMR,Myanmar,total,Sanitation,2020,6.99607,3806546.99099,Open defecation
MMR,Myanmar,rural,Sanitation,2020,9.77925,3663896.9449,Open defecation
MMR,Myanmar,urban,Sanitation,2020,0.8419,142650.20622,Open defecation
MMR,Myanmar,total,Sanitation,2020,60.71342,33034043.91667,Safely managed service
MMR,Myanmar,rural,Sanitation,2020,64.01481,23983812.61582,Safely managed service
MMR,Myanmar,urban,Sanitation,2020,53.41338,9050232.53714,Safely managed service
MMR,Myanmar,total,Drinking water,2020,58.83109,32009874.79941,Safely managed service
MMR,Myanmar,rural,Drinking water,2020,52.07699,19511187.70631,Safely managed service
MMR,Myanmar,urban,Drinking water,2020,73.76576,12498688.22102,Safely managed service
MMR,Myanmar,total,Drinking water,2020,9.57695,5210796.59552,Surface water
MMR,Myanmar,rural,Drinking water,2020,12.66808,4746227.72146,Surface water
MMR,Myanmar,urban,Drinking water,2020,2.74183,464569.08804,Surface water
MMR,Myanmar,total,Sanitation,2020,7.77965,4232893.52381,Unimproved
MMR,Myanmar,rural,Sanitation,2020,8.93478,3347507.71969,Unimproved
MMR,Myanmar,urban,Sanitation,2020,5.22544,885385.96842,Unimproved
MMR,Myanmar,total,Drinking water,2020,5.10942,2780027.39519,Unimproved
MMR,Myanmar,rural,Drinking water,2020,6.59239,2469908.85835,Unimproved
MMR,Myanmar,urban,Drinking water,2020,1.83028,310118.65004,Unimproved
MNE,Montenegro,rural,Drinking water,2020,98.16189,200442.15826,At least basic
MNE,Montenegro,total,Hygiene,2020,99.2421,623301.91126,Basic service
MNE,Montenegro,rural,Hygiene,2020,99.27729,202719.7497,Basic service
MNE,Montenegro,urban,Hygiene,2020,99.22514,420582.14643,Basic service
MNE,Montenegro,total,Sanitation,2020,52.33355,328687.15386,Basic service
MNE,Montenegro,rural,Sanitation,2020,55.00681,112321.43045,Basic service
MNE,Montenegro,urban,Sanitation,2020,51.04572,216365.71537,Basic service
MNE,Montenegro,total,Drinking water,2020,13.78471,86576.54674,Basic service
MNE,Montenegro,urban,Drinking water,2020,11.87261,50324.01473,Basic service
MNE,Montenegro,total,Hygiene,2020,0.44501,2794.91838,Limited service
MNE,Montenegro,rural,Hygiene,2020,0.49281,1006.30485,Limited service
MNE,Montenegro,urban,Hygiene,2020,0.42198,1788.61346,Limited service
MNE,Montenegro,total,Sanitation,2020,0.24836,1559.84995,Limited service
MNE,Montenegro,rural,Sanitation,2020,0,0,Limited service
MNE,Montenegro,urban,Sanitation,2020,0.36801,1559.84992,Limited service
MNE,Montenegro,total,Drinking water,2020,0.54548,3425.94519,Limited service
MNE,Montenegro,rural,Drinking water,2020,0,0,Limited service
MNE,Montenegro,urban,Drinking water,2020,0.80826,3425.94512,Limited service
MNE,Montenegro,total,Hygiene,2020,0.31289,1965.17029,No handwashing facility
MNE,Montenegro,rural,Hygiene,2020,0.2299,469.44546,No handwashing facility
MNE,Montenegro,urban,Hygiene,2020,0.35288,1495.74011,No handwashing facility
MNE,Montenegro,total,Sanitation,2020,0.04185,262.81734,Open defecation
MNE,Montenegro,rural,Sanitation,2020,0.12871,262.81733,Open defecation
MNE,Montenegro,urban,Sanitation,2020,0,0,Open defecation
MNE,Montenegro,total,Sanitation,2020,45.43822,285380.19732,Safely managed service
MNE,Montenegro,rural,Sanitation,2020,38.90353,79439.25587,Safely managed service
MNE,Montenegro,urban,Sanitation,2020,48.58627,205940.93472,Safely managed service
MNE,Montenegro,total,Drinking water,2020,85.0722,534306.1803,Safely managed service
MNE,Montenegro,urban,Drinking water,2020,87.31913,370116.54016,Safely managed service
MNE,Montenegro,total,Drinking water,2020,0.00529,33.24113,Surface water
MNE,Montenegro,rural,Drinking water,2020,0.01628,33.24113,Surface water
MNE,Montenegro,urban,Drinking water,2020,0,0,Surface water
MNE,Montenegro,total,Sanitation,2020,1.93802,12171.98153,Unimproved
MNE,Montenegro,rural,Sanitation,2020,5.96095,12171.99637,Unimproved
MNE,Montenegro,urban,Sanitation,2020,0,0,Unimproved
MNE,Montenegro,total,Drinking water,2020,0.59231,3720.08666,Unimproved
MNE,Montenegro,rural,Drinking water,2020,1.82183,3720.10179,Unimproved
MNE,Montenegro,urban,Drinking water,2020,0,0,Unimproved
MNG,Mongolia,total,Hygiene,2020,86.35624,2831009.83364,Basic service
MNG,Mongolia,rural,Hygiene,2020,81.15261,833855.29385,Basic service
MNG,Mongolia,urban,Hygiene,2020,88.73179,1997154.63165,Basic service
MNG,Mongolia,total,Sanitation,2020,12.20207,400019.51874,Basic service
MNG,Mongolia,rural,Sanitation,2020,1.92474,19776.99386,Basic service
MNG,Mongolia,urban,Sanitation,2020,16.89383,380242.54742,Basic service
MNG,Mongolia,total,Drinking water,2020,55.43478,1817313.94714,Basic service
MNG,Mongolia,rural,Drinking water,2020,49.68852,510557.01648,Basic service
MNG,Mongolia,urban,Drinking water,2020,58.05804,1306756.99184,Basic service
MNG,Mongolia,total,Hygiene,2020,13.64376,447282.16636,Limited service
MNG,Mongolia,rural,Hygiene,2020,18.84739,193659.80615,Limited service
MNG,Mongolia,urban,Hygiene,2020,11.26821,253622.36835,Limited service
MNG,Mongolia,total,Sanitation,2020,21.07276,690826.48363,Limited service
MNG,Mongolia,rural,Sanitation,2020,19.31519,198466.44576,Limited service
MNG,Mongolia,urban,Sanitation,2020,21.87512,492360.06097,Limited service
MNG,Mongolia,total,Drinking water,2020,2.14643,70366.2079,Limited service
MNG,Mongolia,rural,Drinking water,2020,3.08417,31690.31834,Limited service
MNG,Mongolia,urban,Drinking water,2020,1.71834,38675.89074,Limited service
MNG,Mongolia,total,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,rural,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,urban,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,total,Sanitation,2020,8.42187,276093.35297,Open defecation
MNG,Mongolia,rural,Sanitation,2020,25.38791,260864.64427,Open defecation
MNG,Mongolia,urban,Sanitation,2020,0.6766,15228.69967,Open defecation
MNG,Mongolia,total,Sanitation,2020,55.53872,1820721.42712,Safely managed service
MNG,Mongolia,rural,Sanitation,2020,48.70861,500488.35008,Safely managed service
MNG,Mongolia,urban,Sanitation,2020,58.65677,1320233.13965,Safely managed service
MNG,Mongolia,total,Drinking water,2020,30.06085,985482.29676,Safely managed service
MNG,Mongolia,rural,Drinking water,2020,11.38223,116954.17317,Safely managed service
MNG,Mongolia,urban,Drinking water,2020,38.58793,868528.17286,Safely managed service
MNG,Mongolia,total,Drinking water,2020,5.72458,187668.41805,Surface water
MNG,Mongolia,rural,Drinking water,2020,18.2643,187668.41092,Surface water
MNG,Mongolia,urban,Drinking water,2020,0,0,Surface water
MNG,Mongolia,total,Sanitation,2020,2.76459,90631.21751,Unimproved
MNG,Mongolia,rural,Sanitation,2020,4.66355,47918.66605,Unimproved
MNG,Mongolia,urban,Sanitation,2020,1.89768,42712.55229,Unimproved
MNG,Mongolia,total,Drinking water,2020,6.63337,217461.13032,Unimproved
MNG,Mongolia,rural,Drinking water,2020,17.58078,180645.18112,Unimproved
MNG,Mongolia,urban,Drinking water,2020,1.6357,36815.94456,Unimproved
MSR,Montserrat,total,Sanitation,2020,89.09775,4453.99641,At least basic
MSR,Montserrat,total,Drinking water,2020,98.07748,4902.89343,At least basic
MSR,Montserrat,total,Sanitation,2020,10.54896,527.34262,Limited service
MSR,Montserrat,total,Drinking water,2020,0,0,Limited service
MSR,Montserrat,total,Sanitation,2020,0,0,Open defecation
MSR,Montserrat,total,Drinking water,2020,0,0,Surface water
MSR,Montserrat,total,Sanitation,2020,0.35329,17.66083,Unimproved
MSR,Montserrat,total,Drinking water,2020,1.92252,96.10664,Unimproved
MTQ,Martinique,total,Sanitation,2020,99.52827,373494.77945,At least basic
MTQ,Martinique,total,Drinking water,2020,0.78463,2944.45053,Basic service
MTQ,Martinique,total,Sanitation,2020,0,0,Limited service
MTQ,Martinique,total,Drinking water,2020,0,0,Limited service
MTQ,Martinique,total,Sanitation,2020,0,0,Open defecation
MTQ,Martinique,total,Drinking water,2020,99.05734,371727.52113,Safely managed service
MTQ,Martinique,total,Drinking water,2020,0,0,Surface water
MTQ,Martinique,total,Sanitation,2020,0.47173,1770.22974,Unimproved
MTQ,Martinique,total,Drinking water,2020,0.15803,593.02834,Unimproved
MYS,Malaysia,urban,Sanitation,2020,99.86251,24939267.96168,At least basic
MYS,Malaysia,rural,Drinking water,2020,90.19745,6667750.33708,At least basic
MYS,Malaysia,urban,Drinking water,2020,99.1431,24759604.41814,At least basic
MYS,Malaysia,total,Drinking water,2020,3.28169,1062151.86574,Basic service
MYS,Malaysia,urban,Sanitation,2020,0,0,Limited service
MYS,Malaysia,total,Drinking water,2020,0.35454,114750.30768,Limited service
MYS,Malaysia,rural,Drinking water,2020,0.54445,40247.98968,Limited service
MYS,Malaysia,urban,Drinking water,2020,0.29832,74502.31958,Limited service
MYS,Malaysia,urban,Sanitation,2020,0,0,Open defecation
MYS,Malaysia,total,Drinking water,2020,93.81822,30365202.11486,Safely managed service
MYS,Malaysia,urban,Drinking water,2020,0.09,22476.2436,Surface water
MYS,Malaysia,urban,Sanitation,2020,0.13749,34336.18167,Unimproved
MYS,Malaysia,total,Drinking water,2020,2.54555,823893.71107,Unimproved
MYS,Malaysia,rural,Drinking water,2020,9.2581,684395.21796,Unimproved
MYS,Malaysia,urban,Drinking water,2020,0.46858,117021.27167,Unimproved
NIC,Nicaragua,total,Sanitation,2020,73.0211,4837321.88822,At least basic
NIC,Nicaragua,rural,Sanitation,2020,60.91457,1653996.36278,At least basic
NIC,Nicaragua,urban,Sanitation,2020,81.42993,3183325.66021,At least basic
NIC,Nicaragua,total,Drinking water,2020,26.19284,1735158.62259,Basic service
NIC,Nicaragua,rural,Drinking water,2020,20.56438,558378.79754,Basic service
NIC,Nicaragua,urban,Drinking water,2020,30.1022,1176779.83773,Basic service
NIC,Nicaragua,total,Sanitation,2020,7.2444,479909.4015,Limited service
NIC,Nicaragua,rural,Sanitation,2020,5.54197,150479.62238,Limited service
NIC,Nicaragua,urban,Sanitation,2020,8.42686,329429.78299,Limited service
NIC,Nicaragua,total,Drinking water,2020,1.50665,99808.55679,Limited service
NIC,Nicaragua,rural,Drinking water,2020,3.52097,95604.02889,Limited service
NIC,Nicaragua,urban,Drinking water,2020,0.10755,4204.52325,Limited service
NIC,Nicaragua,total,Sanitation,2020,6.79177,449924.64934,Open defecation
NIC,Nicaragua,rural,Sanitation,2020,14.62638,397146.03035,Open defecation
NIC,Nicaragua,urban,Sanitation,2020,1.35008,52778.60116,Open defecation
NIC,Nicaragua,total,Drinking water,2020,55.51592,3677681.89562,Safely managed service
NIC,Nicaragua,rural,Drinking water,2020,38.54307,1046549.15072,Safely managed service
NIC,Nicaragua,urban,Drinking water,2020,67.30476,2631132.78338,Safely managed service
NIC,Nicaragua,total,Drinking water,2020,3.25407,215567.58314,Surface water
NIC,Nicaragua,rural,Drinking water,2020,7.59141,206127.30523,Surface water
NIC,Nicaragua,urban,Drinking water,2020,0.24148,9440.26799,Surface water
NIC,Nicaragua,total,Sanitation,2020,12.94273,857397.916,Unimproved
NIC,Nicaragua,rural,Sanitation,2020,18.91707,513649.98802,Unimproved
NIC,Nicaragua,urban,Sanitation,2020,8.79312,343747.91428,Unimproved
NIC,Nicaragua,total,Drinking water,2020,13.53053,896337.34186,Unimproved
NIC,Nicaragua,rural,Drinking water,2020,29.78017,808612.71748,Unimproved
NIC,Nicaragua,urban,Drinking water,2020,2.24401,87724.58737,Unimproved
NLD,Netherlands,rural,Drinking water,2020,100,1330351.6,At least basic
NLD,Netherlands,urban,Drinking water,2020,100,15804522,At least basic
NLD,Netherlands,total,Sanitation,2020,0.18871,32335.16898,Basic service
NLD,Netherlands,rural,Sanitation,2020,2.42542,32266.59676,Basic service
NLD,Netherlands,urban,Sanitation,2020,0.00043,68.57424,Basic service
NLD,Netherlands,total,Drinking water,2020,0.02758,4725.71617,Basic service
NLD,Netherlands,total,Sanitation,2020,2.31367,396444.64678,Limited service
NLD,Netherlands,rural,Sanitation,2020,0.10009,1331.58771,Limited service
NLD,Netherlands,urban,Sanitation,2020,2.5,395113.05,Limited service
NLD,Netherlands,total,Drinking water,2020,0,0,Limited service
NLD,Netherlands,rural,Drinking water,2020,0,0,Limited service
NLD,Netherlands,urban,Drinking water,2020,0,0,Limited service
NLD,Netherlands,total,Sanitation,2020,0,0,Open defecation
NLD,Netherlands,rural,Sanitation,2020,0,0,Open defecation
NLD,Netherlands,urban,Sanitation,2020,0,0,Open defecation
NLD,Netherlands,total,Sanitation,2020,97.49706,16705998.58176,Safely managed service
NLD,Netherlands,rural,Sanitation,2020,97.46731,1296657.93576,Safely managed service
NLD,Netherlands,urban,Sanitation,2020,97.49957,15409340.37576,Safely managed service
NLD,Netherlands,total,Drinking water,2020,99.97242,17130148.16234,Safely managed service
NLD,Netherlands,total,Drinking water,2020,0,0,Surface water
NLD,Netherlands,rural,Drinking water,2020,0,0,Surface water
NLD,Netherlands,urban,Drinking water,2020,0,0,Surface water
NLD,Netherlands,total,Sanitation,2020,0.00056,95.6018,Unimproved
NLD,Netherlands,rural,Sanitation,2020,0.00718,95.47977,Unimproved
NLD,Netherlands,urban,Sanitation,2020,0,0,Unimproved
NLD,Netherlands,total,Drinking water,2020,0,0.122,Unimproved
NLD,Netherlands,rural,Drinking water,2020,0,0,Unimproved
NLD,Netherlands,urban,Drinking water,2020,0,0,Unimproved
NOR,Norway,rural,Sanitation,2020,98.3,907329.4254,At least basic
NOR,Norway,urban,Sanitation,2020,98,4408257.07,At least basic
NOR,Norway,rural,Drinking water,2020,100,923020.75,At least basic
NOR,Norway,urban,Drinking water,2020,100,4498221.5,At least basic
NOR,Norway,total,Sanitation,2020,32.66294,1770736.78318,Basic service
NOR,Norway,total,Drinking water,2020,1.35715,73574.62136,Basic service
NOR,Norway,total,Sanitation,2020,1.94892,105655.77297,Limited service
NOR,Norway,rural,Sanitation,2020,1.7,15691.35275,Limited service
NOR,Norway,urban,Sanitation,2020,2,89964.43,Limited service
NOR,Norway,total,Drinking water,2020,0,0,Limited service
NOR,Norway,rural,Drinking water,2020,0,0,Limited service
NOR,Norway,urban,Drinking water,2020,0,0,Limited service
NOR,Norway,total,Sanitation,2020,0,0,Open defecation
NOR,Norway,rural,Sanitation,2020,0,0,Open defecation
NOR,Norway,urban,Sanitation,2020,0,0,Open defecation
NOR,Norway,total,Sanitation,2020,65.38814,3544849.19973,Safely managed service
NOR,Norway,total,Drinking water,2020,98.64284,5347667.13442,Safely managed service
NOR,Norway,total,Drinking water,2020,0,0,Surface water
NOR,Norway,rural,Drinking water,2020,0,0,Surface water
NOR,Norway,urban,Drinking water,2020,0,0,Surface water
NOR,Norway,total,Sanitation,2020,0,0.24396,Unimproved
NOR,Norway,rural,Sanitation,2020,0,0,Unimproved
NOR,Norway,urban,Sanitation,2020,0,0,Unimproved
NOR,Norway,total,Drinking water,2020,0,0.24396,Unimproved
NOR,Norway,rural,Drinking water,2020,0,0,Unimproved
NOR,Norway,urban,Drinking water,2020,0,0,Unimproved
NPL,Nepal,total,Hygiene,2020,62.1436,18106661.78633,Basic service
NPL,Nepal,rural,Hygiene,2020,58.7535,13596510.98289,Basic service
NPL,Nepal,urban,Hygiene,2020,75.22948,4510150.17064,Basic service
NPL,Nepal,total,Sanitation,2020,27.97038,8149675.04045,Basic service
NPL,Nepal,rural,Sanitation,2020,26.42094,6114233.42104,Basic service
NPL,Nepal,urban,Sanitation,2020,33.95124,2035441.33447,Basic service
NPL,Nepal,total,Drinking water,2020,72.49888,21123859.9893,Basic service
NPL,Nepal,rural,Drinking water,2020,74.46499,17232403.78641,Basic service
NPL,Nepal,urban,Drinking water,2020,64.90963,3891455.49851,Basic service
NPL,Nepal,total,Hygiene,2020,36.39795,10605201.59704,Limited service
NPL,Nepal,rural,Hygiene,2020,39.69426,9185893.18866,Limited service
NPL,Nepal,urban,Hygiene,2020,23.67412,1419308.06689,Limited service
NPL,Nepal,total,Sanitation,2020,11.05263,3220384.41536,Limited service
NPL,Nepal,rural,Sanitation,2020,9.08779,2103061.92021,Limited service
NPL,Nepal,urban,Sanitation,2020,18.63698,1117322.37419,Limited service
NPL,Nepal,total,Drinking water,2020,3.97983,1159594.18023,Limited service
NPL,Nepal,rural,Drinking water,2020,4.20735,973648.45902,Limited service
NPL,Nepal,urban,Drinking water,2020,3.10158,185945.68309,Limited service
NPL,Nepal,total,Hygiene,2020,1.45845,424944.61838,No handwashing facility
NPL,Nepal,rural,Hygiene,2020,1.55224,359213.84072,No handwashing facility
NPL,Nepal,urban,Hygiene,2020,1.0964,65731.25906,No handwashing facility
NPL,Nepal,total,Sanitation,2020,9.78259,2850333.83987,Open defecation
NPL,Nepal,rural,Sanitation,2020,11.22125,2596778.67792,Open defecation
NPL,Nepal,urban,Sanitation,2020,4.22931,253555.07338,Open defecation
NPL,Nepal,total,Sanitation,2020,48.64084,14172387.15808,Safely managed service
NPL,Nepal,rural,Sanitation,2020,50.23702,11625659.09405,Safely managed service
NPL,Nepal,urban,Sanitation,2020,42.47952,2546727.59259,Safely managed service
NPL,Nepal,total,Drinking water,2020,17.57566,5120986.30602,Safely managed service
NPL,Nepal,rural,Drinking water,2020,15.73828,3642092.76465,Safely managed service
NPL,Nepal,urban,Drinking water,2020,24.668,1478893.35905,Safely managed service
NPL,Nepal,total,Drinking water,2020,1.24655,363205.26298,Surface water
NPL,Nepal,rural,Drinking water,2020,1.32036,305551.77624,Surface water
NPL,Nepal,urban,Drinking water,2020,0.96166,57653.47472,Surface water
NPL,Nepal,total,Sanitation,2020,2.55357,744027.54769,Unimproved
NPL,Nepal,rural,Sanitation,2020,3.033,701884.88817,Unimproved
